date,S1_V1,S1_V2,S1_V3,S2_V1,S2_V2,S2_V3
2014-10-01,0.8058701101571706,0.9811118450623797,1.7997341572876109,1.5410847194218356,1.5742854409437685,2.085836133024015
2014-11-01,0.18410697546067487,0.43382760681413424,0.17766249405145573,0.6300329900059721,0.09341780063584099,0.8117335097363013
2014-12-01,1.5267969822930882,1.2483050865119332,0.8776878856533377,0.5085225905207532,0.9038677397010062,0.6039282131538691
2015-01-01,-0.5668603257797872,0.15082502480295457,0.7495331726263341,-0.6060380493856727,-0.34752594568723055,0.47761511031663934
2015-02-01,-0.1564704423141057,-0.7038867229456693,-1.046834240546815,-0.03629950930868636,-0.21234679919519983,-0.3012824169539214
2015-03-01,0.4773658966392075,0.9887485650019241,1.21370300658669,0.23931874697750657,0.296527928542853,-0.22511423168966127
2015-04-01,0.15268337462796536,-0.3743345595819882,0.3020715946594823,-0.5439529429398053,0.0671869337389926,-1.6530018126459107
2015-05-01,1.492374146941958,0.9408973172219264,0.49171414659619794,1.2007305609216066,1.1651727024363447,0.8085543932792483
2015-06-01,1.1175586207322035,1.5547636831147864,2.0430288834249635,0.7727749289532199,0.5226159129213321,0.8064282280290425
2015-07-01,1.082458701869705,1.2372321115105396,0.7527578813381708,1.4781510169213823,0.1321142613153815,-0.13449533477870707
2015-08-01,-0.29823895801077815,-0.1026138135577883,0.24559015598848288,-0.2113345486740909,-0.8820334190286553,-0.38996448062977207
2015-09-01,1.1530813518920806,1.5561329824057566,1.3066885038890352,1.6474572505271183,2.186080155714101,2.86088136946633
2015-10-01,-1.0074923943035625,-1.038166085843129,-1.015948078733127,-0.7150096396932102,-0.8644754760362873,0.36240796900029454
2015-11-01,0.8738503662392814,1.2667684083562145,1.620709385426903,-0.10422850725415309,-0.32945270521463854,-0.2405699568193198
2015-12-01,0.6244655839552943,0.235687621472069,1.0466470869973665,0.4024141338563152,0.7546392245368383,0.7904700318541618
2016-01-01,1.201099690553095,1.1513299466450864,1.4730290255455107,2.055304799204091,1.031774338964316,1.2905097391411562
2016-02-01,-0.28221633909229005,-0.5129135447233344,-0.34947538099724035,-1.0535606410200047,-0.46833172819872637,-1.6193477592766339
2016-03-01,0.4743849361565309,0.09095331248993099,0.30249323149965157,0.595781272399784,0.02076115015459573,-0.20169552740030156
2016-04-01,0.11258023621829351,-0.27602254678541244,-0.10839212632037476,0.01832610553769281,-0.6827927276449692,0.11635270919009702
2016-05-01,-0.2777519778949509,0.004424020509924909,-0.9479387445185541,-0.7846740184967633,-0.3460144410284459,-0.3836890338776091
2016-06-01,1.0570023554613717,0.9554665572726369,1.3429615538688777,0.908298263584629,1.871247572959923,1.0652028764499615
2016-07-01,0.16381046210383063,0.12460875296140572,-0.5400665397564279,0.24915861667041483,-0.25630984861466705,-0.37096644594951966
2016-08-01,0.10190603710672794,0.07405613107686242,0.5061431174166271,0.02191760401766888,0.08055891893150932,-0.6538932901486986
2016-09-01,1.7251894276154554,2.30616625146039,2.7221237206729825,0.4845540726247837,1.3373162139537675,1.6608569049510085
2016-10-01,0.9039272235573699,1.2034385020227591,0.8925860489439579,0.1951063223198048,0.18336012142796768,0.021787267176845215
2016-11-01,0.9651989039429163,1.588051431949331,1.7405248869830279,0.8763606591237304,1.0929207944322026,0.5366640578136366
2016-12-01,0.8829178909782882,1.0182362132810838,1.6981619233392815,1.1327135680292655,0.7542179969665798,0.8757372943642274
2017-01-01,-0.7487567797535715,-0.9228234954850318,-1.376252342298919,-1.4520289225874805,-1.4305960154764215,-0.5250508260033793
2017-02-01,0.23582012698923946,0.41112159636079243,0.9851028213505828,-0.006391410184926387,-0.3198818526815598,0.5228308389567423
2017-03-01,0.9251390674945131,0.8807324051877877,1.0002259288046749,0.10534794474590063,0.7131528378999146,1.5787463046914731
2017-04-01,0.40921706745173747,0.2619423825465606,0.2632959987566382,-0.22137188418657885,-0.3552669656291657,0.669890179698532
2017-05-01,1.152216294235064,0.6171327990459252,0.893671668436523,0.17537720281128313,0.45400414964216046,-0.35875181436061854
2017-06-01,0.33232470658992774,0.380018029637437,-0.12357574600693769,1.017163730458652,0.4302029539125385,-0.42523403400887366
2017-07-01,-0.4343226234295109,0.19377065769926569,0.33839872786643393,0.001561207488256687,0.9865290433773078,1.1371107678279295
2017-08-01,0.8394068006054201,0.7430866310883153,1.050136979171103,0.2143491419815928,0.6253646177907393,0.6031551874667187
2017-09-01,1.3419278719788572,1.0910647312628639,1.3939853363060133,0.24301044746682235,1.0105412347319778,0.6136014114987802
2017-10-01,0.5161256373021124,0.465660924724827,0.7330180722979163,0.19436620434061275,-0.26306499875760647,-0.18549364113236755
2017-11-01,0.16603611895521952,-0.06031518009427596,-0.07420573537629518,-0.5848844814959564,-0.8567972424228981,-1.034302296603711
2017-12-01,0.48052989741041774,0.2554035262510747,1.681931911290051,1.3101117074846538,0.23310775042285717,0.059983099380934664
2018-01-01,-1.0252947183926282,-0.6694640870184111,-0.437589395894363,-0.7418889901150019,-0.612071803403417,-0.20440221721030913
2018-02-01,0.36193172893491166,-0.02547856337059201,-0.38049966877999913,-0.324667380928753,-0.030366767658309087,-0.3139045148481507
2018-03-01,-0.33696063793296055,-1.2338224894361056,-1.5486109913922497,-0.31882848331901564,-0.3826834514768533,-1.5990378873099362
2018-04-01,0.5770571608760295,0.6901085415903431,0.6527227886228298,0.8570045553466132,0.5538861289467496,-0.587939395569609
2018-05-01,-0.8033980338417164,-0.7190695043504509,-1.61279080290383,-0.1666367188490377,0.4889937472593573,0.5670069686629549
2018-06-01,1.7452836496473862,2.169496946596817,2.691431854417558,1.3875813197450024,1.6147058575875282,2.706876636576819
2018-07-01,0.18791872824304853,0.08810605054649842,0.6054687753414163,0.5587439003904777,0.7983745751243879,0.8269838000369314
2018-08-01,0.303664860692013,0.6651514364162965,0.4533060551130046,0.448462385617,1.2390937091265095,-0.40701376113315557
2018-09-01,-2.701473854321308,-3.4401438963115547,-4.89940665292789,-1.1260976337727653,-1.539423857250741,-1.3926685420378189
2018-10-01,1.2017538125896239,1.3242445049667055,0.9909930702581272,1.8583570679660715,1.1967699967340346,0.13465041622361507
2018-11-01,-0.015273793829326747,0.2773260169183164,0.49018293698786747,0.708215393826572,-0.11945714537401451,-0.7133659017095976
2018-12-01,0.8053965621279713,0.4620922359383147,0.9241065916546805,0.23572943101222887,0.05225836913714394,0.08772227382570039
2019-01-01,1.0604065163629368,0.8858002461835135,0.7199394889822559,1.1817311198636655,1.9295377193941354,1.0172168710572829
2019-02-01,1.091917123432828,1.0910041708280707,1.0245390381911266,-0.39609518411052774,0.5645270317725305,1.444043115213156
2019-03-01,0.5159084692929792,0.6780150941342538,0.7283981576822136,0.683716004473955,0.722056983659517,1.962480328295901
2019-04-01,-1.304879398957898,-1.1970962564924497,-2.1290385376369922,0.11872031910199085,-0.31902942724715294,0.14873247796982694
2019-05-01,-0.3640055217402507,-1.0774801474331626,-1.7126982022817616,0.3463981679158077,-0.3994858637026777,0.23715610771622253
2019-06-01,0.40592005026547107,0.0141175411747626,-0.7910016980892816,-0.12573363319957875,-1.1120427641132509,-0.8732151516493165
2019-07-01,0.10022210940726203,0.22581531892611195,-0.37601980197217855,0.8095777492060294,0.007145368529436841,1.4309736579867987
2019-08-01,0.7312264840533491,0.3034450207200495,0.5887550241520515,1.0679732488726987,0.414495680798015,0.732202625527993
2019-09-01,-1.1053088929044894,-1.5773004295107313,-2.541812734132889,0.2119641152112832,0.6172847240182777,0.6312033089857501
2019-10-01,0.8504196702647863,0.7043615244470824,1.192334940014274,0.7994560564223177,0.095729375567575,0.09945888912882844
2019-11-01,0.37722771484317147,0.4816818256138545,0.32390627573020925,-0.5723143586325617,-0.9922287128084815,-1.0707678886350558
2019-12-01,0.06256829066164316,0.5534130378951586,1.146537652446417,-0.4678698196312555,-0.8422263284664139,0.16093088948181292
2020-01-01,-0.5359072967769322,-0.35133413564936444,-1.3672321032087498,-1.0264764918466227,-1.7788162184530734,-3.28112604948647
2020-02-01,-3.1837721736719464,-4.80409621520905,-5.263647613948922,-3.26610027383348,-3.5639028027914073,-4.843067263816793
2020-03-01,2.858855345345628,3.284299661724127,3.9316976566518744,3.7457679811600255,5.748105536718959,5.779161653511168
2020-04-01,0.33615191510301323,0.25231156664164445,0.25549547065976574,2.7055586585380507,3.721365816861956,8.816177459658652
2020-05-01,0.9732429520650613,0.6230603540922328,0.6465542226465855,1.7000683750893624,0.6256784023886842,3.0987126719291123
2020-06-01,-1.0300604281458428,-0.8066496001008767,-1.1287131723430133,0.045616816279852763,-0.9629999056024929,-0.6446055773303964
